PrescriptionIndex,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
0,Israel,,2020-08-01,2,1,0,0,1,2,0,0,1,0,0,2
0,Israel,,2020-08-02,0,2,1,2,0,2,0,1,0,0,0,1
0,Israel,,2020-08-03,2,1,0,0,0,2,1,3,1,1,1,0
0,Israel,,2020-08-04,1,1,1,3,1,1,0,2,0,1,0,3
0,Italy,,2020-08-01,0,1,0,0,1,0,0,1,0,2,1,3
0,Italy,,2020-08-02,1,2,1,2,0,2,1,3,0,2,0,2
0,Italy,,2020-08-03,2,0,1,2,0,2,1,1,1,0,1,1
0,Italy,,2020-08-04,2,1,1,2,0,1,0,1,0,1,1,3
0,Jamaica,,2020-08-01,1,0,1,3,1,1,0,2,0,2,0,1
0,Jamaica,,2020-08-02,1,1,1,0,1,2,0,2,0,2,1,2
0,Jamaica,,2020-08-03,0,0,1,3,1,1,0,2,1,2,0,1
0,Jamaica,,2020-08-04,1,1,1,1,0,1,1,0,1,0,0,0
0,Jordan,,2020-08-01,2,0,1,2,1,2,1,3,1,0,0,3
0,Jordan,,2020-08-02,0,1,1,1,1,2,1,2,1,0,1,1
0,Jordan,,2020-08-03,2,0,1,3,0,1,1,0,0,2,0,3
0,Jordan,,2020-08-04,0,0,1,2,1,1,0,1,0,0,0,2
0,Japan,,2020-08-01,0,0,1,1,1,1,0,2,0,1,1,2
0,Japan,,2020-08-02,1,1,1,3,1,2,0,3,1,0,1,2
0,Japan,,2020-08-03,0,1,0,0,1,2,0,2,0,1,0,1
0,Japan,,2020-08-04,2,1,1,0,0,2,1,1,1,1,0,2
0,Kazakhstan,,2020-08-01,2,2,0,0,0,2,1,1,1,1,1,3
0,Kazakhstan,,2020-08-02,1,0,1,0,1,0,0,1,1,0,0,1
0,Kazakhstan,,2020-08-03,0,2,1,1,1,2,1,1,0,1,1,3
0,Kazakhstan,,2020-08-04,2,2,1,3,1,0,0,0,0,2,0,1
0,Kenya,,2020-08-01,2,2,1,3,0,2,1,1,1,1,0,2
0,Kenya,,2020-08-02,0,2,1,0,1,1,0,3,0,1,0,3
0,Kenya,,2020-08-03,0,1,1,3,0,0,0,1,0,2,0,0
0,Kenya,,2020-08-04,1,2,1,0,0,1,1,2,0,1,0,0
0,Kyrgyz Republic,,2020-08-01,0,2,1,0,1,0,1,2,0,2,1,2
0,Kyrgyz Republic,,2020-08-02,1,0,0,2,0,0,0,0,0,1,1,2
0,Kyrgyz Republic,,2020-08-03,1,2,1,2,0,1,1,3,1,0,0,1
0,Kyrgyz Republic,,2020-08-04,2,0,0,1,1,1,0,1,1,1,1,0
0,Cambodia,,2020-08-01,0,2,0,1,1,2,1,2,1,0,1,2
0,Cambodia,,2020-08-02,1,0,0,2,0,1,1,1,0,1,0,1
0,Cambodia,,2020-08-03,2,0,0,0,1,0,0,3,1,0,1,0
0,Cambodia,,2020-08-04,0,0,1,1,1,0,1,1,1,0,0,3
0,South Korea,,2020-08-01,2,2,0,2,1,1,0,1,0,0,1,3
0,South Korea,,2020-08-02,0,2,0,3,1,1,0,1,0,1,0,1
0,South Korea,,2020-08-03,2,2,1,0,0,0,1,0,0,2,0,1
0,South Korea,,2020-08-04,0,0,0,2,1,2,1,1,1,2,0,2
0,Kuwait,,2020-08-01,2,2,1,2,0,0,0,0,0,1,0,3
0,Kuwait,,2020-08-02,1,1,1,2,1,0,1,2,1,1,0,1
0,Kuwait,,2020-08-03,0,2,0,0,1,1,0,3,0,0,1,3
0,Kuwait,,2020-08-04,2,0,0,2,1,0,0,2,0,2,1,3
0,Laos,,2020-08-01,2,2,1,3,0,2,0,2,1,2,1,3
0,Laos,,2020-08-02,0,2,1,1,0,2,1,1,0,2,0,2
0,Laos,,2020-08-03,1,2,0,1,0,0,1,3,0,0,1,0
0,Laos,,2020-08-04,2,1,1,2,1,2,1,3,0,2,0,1
0,Lebanon,,2020-08-01,2,2,1,1,0,2,1,0,1,0,0,1
0,Lebanon,,2020-08-02,2,1,1,2,0,2,1,2,0,0,1,0
0,Lebanon,,2020-08-03,1,2,1,0,1,0,0,1,1,2,1,1
0,Lebanon,,2020-08-04,0,0,1,1,1,0,1,2,0,1,0,1
0,Liberia,,2020-08-01,0,0,1,2,1,1,0,1,1,2,1,0
0,Liberia,,2020-08-02,0,2,0,1,0,0,1,2,0,1,1,1
0,Liberia,,2020-08-03,0,1,0,1,1,2,1,0,0,2,1,2
0,Liberia,,2020-08-04,1,1,1,2,1,1,1,2,0,1,1,2
0,Libya,,2020-08-01,1,1,0,0,1,2,1,0,0,2,1,2
0,Libya,,2020-08-02,1,1,0,3,1,2,0,2,1,0,1,1
0,Libya,,2020-08-03,1,2,1,1,0,1,0,2,1,0,0,2
0,Libya,,2020-08-04,1,2,1,3,1,2,1,2,1,1,1,1
0,Sri Lanka,,2020-08-01,0,2,0,3,1,1,1,0,1,0,1,1
0,Sri Lanka,,2020-08-02,1,1,1,0,0,2,1,0,0,0,0,2
0,Sri Lanka,,2020-08-03,2,2,0,0,1,1,1,3,0,1,0,0
0,Sri Lanka,,2020-08-04,1,0,1,0,0,2,1,0,0,0,1,3
0,Lesotho,,2020-08-01,2,0,0,2,0,1,0,0,1,0,0,2
0,Lesotho,,2020-08-02,1,1,1,2,0,1,0,3,0,1,1,0
0,Lesotho,,2020-08-03,2,1,0,0,0,0,0,0,1,2,1,0
0,Lesotho,,2020-08-04,0,0,0,1,1,2,1,1,0,0,1,2
0,Lithuania,,2020-08-01,2,2,1,0,1,2,1,3,0,0,0,3
0,Lithuania,,2020-08-02,2,2,1,3,0,1,0,2,0,1,0,0
0,Lithuania,,2020-08-03,0,0,0,2,1,0,0,1,0,1,1,3
0,Lithuania,,2020-08-04,0,2,1,3,1,0,1,1,1,1,0,2
0,Luxembourg,,2020-08-01,1,1,0,3,0,2,1,2,1,2,1,1
0,Luxembourg,,2020-08-02,2,1,1,1,1,0,1,2,1,2,1,1
0,Luxembourg,,2020-08-03,0,1,0,2,1,1,1,2,1,1,0,2
0,Luxembourg,,2020-08-04,0,0,0,3,1,2,0,1,1,2,0,3
0,Latvia,,2020-08-01,2,0,1,0,1,0,0,1,1,0,0,1
0,Latvia,,2020-08-02,2,0,0,3,0,1,0,2,0,0,0,2
0,Latvia,,2020-08-03,0,2,0,2,1,0,1,3,0,1,0,2
0,Latvia,,2020-08-04,1,0,1,2,1,0,0,0,1,2,0,1
0,Macao,,2020-08-01,1,1,1,0,1,0,1,2,1,1,1,1
0,Macao,,2020-08-02,0,2,0,0,0,1,0,0,0,2,0,1
0,Macao,,2020-08-03,0,1,1,2,1,2,1,1,0,1,1,0
0,Macao,,2020-08-04,1,2,0,2,0,0,1,2,0,2,1,3
0,Morocco,,2020-08-01,0,0,0,3,1,0,1,1,1,0,1,2
0,Morocco,,2020-08-02,1,2,1,1,1,2,0,2,1,1,0,3
0,Morocco,,2020-08-03,1,2,1,3,0,1,1,1,1,1,1,1
0,Morocco,,2020-08-04,2,1,1,1,1,2,1,1,0,1,0,2
0,Monaco,,2020-08-01,0,1,0,3,1,2,1,3,1,0,0,3
0,Monaco,,2020-08-02,1,1,0,3,0,2,0,2,1,1,0,1
0,Monaco,,2020-08-03,0,0,1,3,1,1,1,2,1,1,1,2
0,Monaco,,2020-08-04,0,2,1,1,0,1,0,2,1,0,0,2
0,Moldova,,2020-08-01,2,0,1,1,1,1,1,3,0,0,1,3
0,Moldova,,2020-08-02,2,2,0,0,0,2,1,1,1,2,1,1
0,Moldova,,2020-08-03,2,2,1,2,1,1,0,3,0,2,0,3
0,Moldova,,2020-08-04,1,1,1,1,0,0,0,2,1,1,0,0
0,Madagascar,,2020-08-01,1,2,0,0,0,1,1,3,0,1,0,1
0,Madagascar,,2020-08-02,0,2,1,1,0,1,1,3,1,2,1,2
0,Madagascar,,2020-08-03,0,1,0,3,1,0,0,1,0,0,0,1
0,Madagascar,,2020-08-04,2,2,1,3,1,2,1,3,1,1,0,0
0,Mexico,,2020-08-01,2,1,0,2,1,2,0,3,0,1,0,1
0,Mexico,,2020-08-02,0,2,0,3,1,0,1,2,1,2,1,1
0,Mexico,,2020-08-03,1,1,0,3,0,2,1,0,0,0,1,3
0,Mexico,,2020-08-04,1,2,0,1,1,0,0,2,0,2,0,3
0,Mali,,2020-08-01,1,0,1,3,0,1,0,0,0,2,0,3
0,Mali,,2020-08-02,0,0,1,1,0,2,1,0,1,1,0,2
0,Mali,,2020-08-03,0,0,1,0,0,0,1,1,1,0,0,3
0,Mali,,2020-08-04,1,0,0,0,1,0,1,2,1,1,0,2
0,Myanmar,,2020-08-01,0,2,1,2,1,0,1,1,1,1,0,0
0,Myanmar,,2020-08-02,1,1,1,0,0,2,1,2,1,0,1,1
0,Myanmar,,2020-08-03,1,2,1,2,0,1,0,0,1,0,0,2
0,Myanmar,,2020-08-04,1,2,0,1,0,0,1,3,1,1,1,0
0,Mongolia,,2020-08-01,1,1,0,1,1,1,0,0,0,2,1,2
0,Mongolia,,2020-08-02,2,2,1,2,0,0,0,1,0,0,1,3
0,Mongolia,,2020-08-03,2,1,0,3,0,0,0,0,1,0,0,3
0,Mongolia,,2020-08-04,2,1,1,0,0,1,0,2,0,2,1,2
0,Mozambique,,2020-08-01,2,1,0,0,1,0,1,2,1,1,0,3
0,Mozambique,,2020-08-02,2,0,1,1,0,2,0,3,0,0,0,1
0,Mozambique,,2020-08-03,0,2,0,3,1,1,1,2,0,0,1,0
0,Mozambique,,2020-08-04,1,1,0,1,1,0,0,2,0,2,1,2
0,Mauritania,,2020-08-01,1,1,1,1,1,2,1,3,0,0,1,3
0,Mauritania,,2020-08-02,1,0,0,2,0,2,0,0,1,0,1,2
0,Mauritania,,2020-08-03,0,2,0,2,0,0,0,0,1,2,0,2
0,Mauritania,,2020-08-04,2,1,0,3,0,2,0,1,1,0,1,1
0,Mauritius,,2020-08-01,0,0,0,3,1,2,1,2,0,1,0,1
0,Mauritius,,2020-08-02,2,1,1,0,0,1,1,3,0,1,0,3
0,Mauritius,,2020-08-03,2,0,1,2,0,0,0,0,1,1,1,0
0,Mauritius,,2020-08-04,1,1,1,1,0,0,0,2,0,0,1,3
0,Malawi,,2020-08-01,0,2,0,0,0,1,0,2,1,1,1,0
0,Malawi,,2020-08-02,0,2,0,2,0,2,0,0,1,1,0,0
0,Malawi,,2020-08-03,1,1,1,2,1,2,0,1,1,0,0,1
0,Malawi,,2020-08-04,2,0,1,0,0,2,0,3,0,1,0,2
0,Malaysia,,2020-08-01,0,2,0,3,0,0,1,1,1,0,1,3
0,Malaysia,,2020-08-02,1,0,0,2,0,1,0,0,1,1,1,3
0,Malaysia,,2020-08-03,2,1,0,2,0,2,0,0,1,2,1,3
0,Malaysia,,2020-08-04,1,1,1,1,0,1,1,2,0,0,0,2
0,Namibia,,2020-08-01,2,1,0,0,0,2,0,0,1,0,0,1
0,Namibia,,2020-08-02,2,0,1,2,1,1,1,2,1,2,1,1
0,Namibia,,2020-08-03,0,0,1,3,0,1,0,2,1,0,1,3
0,Namibia,,2020-08-04,2,2,0,1,1,0,0,2,0,2,1,3
0,Niger,,2020-08-01,2,0,0,2,1,0,0,2,0,2,1,2
0,Niger,,2020-08-02,1,1,1,0,0,0,1,0,1,1,0,1
0,Niger,,2020-08-03,0,0,1,1,0,2,0,0,0,1,1,3
0,Niger,,2020-08-04,2,0,0,0,0,2,1,1,1,1,1,2
0,Nigeria,,2020-08-01,2,1,0,0,1,1,0,0,1,2,0,1
0,Nigeria,,2020-08-02,1,1,1,0,1,2,1,2,1,0,0,1
0,Nigeria,,2020-08-03,2,1,1,3,0,2,0,3,1,0,0,2
0,Nigeria,,2020-08-04,0,0,1,3,0,1,1,0,1,1,0,3
0,Nicaragua,,2020-08-01,1,0,0,1,0,0,1,2,0,2,1,3
0,Nicaragua,,2020-08-02,0,0,0,3,1,0,1,1,0,0,1,3
0,Nicaragua,,2020-08-03,2,2,1,2,1,2,0,1,0,1,1,3
0,Nicaragua,,2020-08-04,1,1,0,3,0,2,1,1,1,0,0,2
0,Netherlands,,2020-08-01,1,2,1,2,1,0,0,3,0,1,0,3
0,Netherlands,,2020-08-02,2,2,1,2,0,1,0,3,1,2,0,0
0,Netherlands,,2020-08-03,1,2,1,1,1,1,1,2,0,1,0,2
0,Netherlands,,2020-08-04,0,2,0,2,1,2,0,2,0,1,0,0
0,Norway,,2020-08-01,2,1,0,0,0,2,0,1,0,2,0,2
0,Norway,,2020-08-02,0,0,0,1,1,1,0,0,1,1,0,2
0,Norway,,2020-08-03,0,0,0,2,1,1,1,2,1,0,1,0
0,Norway,,2020-08-04,1,1,1,0,1,1,1,0,0,2,1,0
0,Nepal,,2020-08-01,1,1,0,0,0,0,0,0,1,1,1,2
0,Nepal,,2020-08-02,1,0,0,2,0,1,0,3,0,0,1,3
0,Nepal,,2020-08-03,1,0,1,2,1,0,0,2,0,2,0,2
0,Nepal,,2020-08-04,2,2,0,0,0,0,1,0,1,0,1,2
0,New Zealand,,2020-08-01,0,1,0,1,1,2,0,0,0,2,1,0
0,New Zealand,,2020-08-02,2,0,0,2,0,1,1,0,1,0,0,3
0,New Zealand,,2020-08-03,1,2,1,0,1,1,1,2,1,2,1,3
0,New Zealand,,2020-08-04,2,2,0,1,1,2,0,0,1,0,1,0
0,Oman,,2020-08-01,0,0,1,1,1,0,1,3,0,1,0,3
0,Oman,,2020-08-02,1,2,0,2,0,0,0,2,0,0,1,2
0,Oman,,2020-08-03,2,2,1,2,0,0,0,2,0,2,1,0
0,Oman,,2020-08-04,2,2,1,0,1,0,0,1,1,0,1,1
0,Pakistan,,2020-08-01,1,2,1,2,0,0,1,0,0,1,0,2
0,Pakistan,,2020-08-02,0,2,0,0,0,1,0,1,0,0,0,2
0,Pakistan,,2020-08-03,2,1,0,1,0,1,1,0,0,2,1,2
0,Pakistan,,2020-08-04,0,1,1,3,0,0,1,2,0,2,1,2
0,Panama,,2020-08-01,2,2,0,0,0,0,0,3,1,1,1,0
0,Panama,,2020-08-02,0,1,0,3,0,0,1,3,1,1,1,1
0,Panama,,2020-08-03,0,2,0,2,1,2,0,1,0,2,0,1
0,Panama,,2020-08-04,0,0,0,3,0,1,1,3,0,1,1,2
0,Peru,,2020-08-01,0,1,0,1,1,1,1,0,1,1,0,3
0,Peru,,2020-08-02,2,0,1,2,1,1,0,1,1,2,0,3
0,Peru,,2020-08-03,2,0,1,3,0,0,0,2,0,0,0,1
0,Peru,,2020-08-04,2,1,0,0,1,1,0,2,1,1,1,3
0,Philippines,,2020-08-01,0,0,1,3,0,2,1,1,0,1,0,0
0,Philippines,,2020-08-02,1,0,1,0,1,1,0,3,1,2,1,1
0,Philippines,,2020-08-03,0,0,0,3,1,0,0,2,0,0,1,0
0,Philippines,,2020-08-04,2,1,0,3,1,2,1,1,1,2,1,2
0,Papua New Guinea,,2020-08-01,0,2,0,0,0,0,1,0,0,2,0,1
0,Papua New Guinea,,2020-08-02,1,1,0,2,1,2,1,1,0,1,0,1
0,Papua New Guinea,,2020-08-03,0,0,1,0,1,0,0,0,1,0,1,3
0,Papua New Guinea,,2020-08-04,0,1,0,0,0,0,1,3,1,1,1,3
0,Poland,,2020-08-01,2,1,0,2,0,2,1,2,1,1,0,0
0,Poland,,2020-08-02,2,0,0,3,1,1,0,3,0,1,0,2
0,Poland,,2020-08-03,0,1,0,1,1,0,0,3,1,0,0,1
0,Poland,,2020-08-04,1,1,0,2,0,1,1,2,1,1,0,1
0,Puerto Rico,,2020-08-01,1,2,0,0,0,1,1,2,0,2,1,2
0,Puerto Rico,,2020-08-02,2,1,0,2,1,1,1,2,1,1,1,0
0,Puerto Rico,,2020-08-03,0,0,1,3,1,0,0,1,1,2,0,0
0,Puerto Rico,,2020-08-04,2,1,1,3,0,1,0,2,1,1,1,0
0,Portugal,,2020-08-01,1,1,1,1,1,2,0,2,0,2,1,1
0,Portugal,,2020-08-02,0,2,1,1,0,0,0,0,0,1,0,0
0,Portugal,,2020-08-03,2,2,0,0,0,0,1,2,0,2,0,3
0,Portugal,,2020-08-04,2,0,0,2,0,1,1,1,1,0,0,0
0,Paraguay,,2020-08-01,0,0,1,3,0,0,0,1,0,2,1,0
0,Paraguay,,2020-08-02,0,2,0,0,1,2,1,0,1,2,0,3
0,Paraguay,,2020-08-03,0,1,1,0,0,2,1,0,1,1,1,2
0,Paraguay,,2020-08-04,0,2,0,1,0,2,1,1,0,2,0,0
0,Palestine,,2020-08-01,2,1,0,3,0,2,1,1,1,2,0,0
0,Palestine,,2020-08-02,2,0,1,3,0,0,1,2,1,1,1,2
0,Palestine,,2020-08-03,0,2,1,3,1,0,0,3,1,1,1,1
0,Palestine,,2020-08-04,1,1,0,3,1,0,1,0,0,2,0,2
0,Qatar,,2020-08-01,1,0,1,2,0,0,1,1,0,2,1,1
0,Qatar,,2020-08-02,2,2,1,3,1,0,0,1,0,2,1,2
0,Qatar,,2020-08-03,0,1,0,0,0,0,1,0,0,1,1,2
0,Qatar,,2020-08-04,2,2,1,0,0,1,0,0,0,2,1,0
0,Kosovo,,2020-08-01,1,0,1,0,1,2,1,3,0,0,1,3
0,Kosovo,,2020-08-02,2,2,1,2,1,1,0,2,1,0,0,1
0,Kosovo,,2020-08-03,2,2,1,3,1,0,0,2,0,2,0,0
0,Kosovo,,2020-08-04,2,1,0,1,1,2,0,3,0,2,1,2
0,Romania,,2020-08-01,2,0,0,2,1,2,1,0,0,1,0,0
0,Romania,,2020-08-02,2,2,1,1,0,2,0,3,1,1,0,1
0,Romania,,2020-08-03,1,0,0,3,1,2,0,1,0,2,1,0
0,Romania,,2020-08-04,1,1,0,2,1,0,1,0,1,0,1,2
0,Russia,,2020-08-01,1,0,0,3,0,1,0,2,0,1,1,0
0,Russia,,2020-08-02,1,1,1,1,0,1,0,1,1,2,0,3
0,Russia,,2020-08-03,0,2,1,3,1,2,1,3,0,1,0,1
0,Russia,,2020-08-04,2,2,0,0,0,0,0,1,1,0,1,0
0,Rwanda,,2020-08-01,1,1,1,2,1,2,1,2,1,2,1,2
0,Rwanda,,2020-08-02,0,0,0,1,1,1,1,2,1,1,0,2
0,Rwanda,,2020-08-03,0,2,0,2,1,1,0,1,1,0,1,1
0,Rwanda,,2020-08-04,2,1,0,3,0,2,1,3,0,0,1,3
0,Saudi Arabia,,2020-08-01,1,2,0,1,1,0,0,0,1,0,1,1
0,Saudi Arabia,,2020-08-02,1,1,1,0,1,1,0,3,1,1,1,1
0,Saudi Arabia,,2020-08-03,0,2,1,2,1,1,1,3,1,2,1,2
0,Saudi Arabia,,2020-08-04,1,0,1,3,0,1,0,2,1,1,1,0
0,Sudan,,2020-08-01,0,2,1,2,1,0,0,1,1,2,1,0
0,Sudan,,2020-08-02,2,1,1,3,0,2,0,0,0,2,1,0
0,Sudan,,2020-08-03,0,0,1,0,0,0,1,1,1,2,1,1
0,Sudan,,2020-08-04,1,1,0,2,1,0,1,0,0,1,1,2
0,Senegal,,2020-08-01,2,2,0,1,0,1,1,0,0,1,1,3
0,Senegal,,2020-08-02,1,1,0,3,0,0,1,0,0,2,1,2
0,Senegal,,2020-08-03,0,0,0,2,0,0,0,0,0,1,1,3
0,Senegal,,2020-08-04,1,1,0,0,1,1,1,3,1,2,1,0
0,Singapore,,2020-08-01,1,2,0,0,0,0,1,3,1,2,0,3
0,Singapore,,2020-08-02,2,2,1,2,0,2,1,0,0,0,0,1
0,Singapore,,2020-08-03,1,1,1,3,1,0,1,1,1,2,0,1
0,Singapore,,2020-08-04,2,2,1,0,1,1,1,0,0,1,1,3
0,Solomon Islands,,2020-08-01,2,2,0,1,1,0,1,2,0,2,0,2
0,Solomon Islands,,2020-08-02,2,1,0,0,0,2,0,0,1,1,0,0
0,Solomon Islands,,2020-08-03,2,2,0,1,0,2,0,0,1,0,0,2
0,Solomon Islands,,2020-08-04,1,0,0,0,0,2,0,1,1,1,1,1
0,Sierra Leone,,2020-08-01,2,2,0,0,1,2,0,3,1,2,1,2
0,Sierra Leone,,2020-08-02,2,1,0,2,0,2,0,0,1,2,1,0
0,Sierra Leone,,2020-08-03,2,0,1,3,1,1,1,0,0,0,0,1
0,Sierra Leone,,2020-08-04,0,2,0,3,0,2,1,1,1,1,0,0
0,El Salvador,,2020-08-01,1,1,1,0,1,0,0,3,0,0,1,2
0,El Salvador,,2020-08-02,2,2,0,2,1,0,1,2,0,1,1,2
0,El Salvador,,2020-08-03,0,2,1,0,1,0,1,1,0,1,0,0
0,El Salvador,,2020-08-04,2,1,1,3,1,1,0,2,0,1,1,0
0,San Marino,,2020-08-01,1,2,0,1,0,1,1,1,1,1,0,0
0,San Marino,,2020-08-02,2,2,0,3,0,1,0,3,1,1,0,0
0,San Marino,,2020-08-03,1,0,1,1,0,2,1,0,0,1,1,2
0,San Marino,,2020-08-04,2,2,1,1,0,2,0,2,1,1,0,3
0,Somalia,,2020-08-01,1,1,0,0,0,1,0,2,1,0,0,2
0,Somalia,,2020-08-02,2,0,0,2,0,1,1,2,1,1,0,1
0,Somalia,,2020-08-03,2,1,1,0,1,2,0,0,0,1,1,3
0,Somalia,,2020-08-04,0,1,1,2,0,0,0,3,0,2,0,2
0,Serbia,,2020-08-01,1,2,0,2,1,2,0,2,0,0,1,2
0,Serbia,,2020-08-02,2,1,0,0,0,1,0,3,0,2,0,3
0,Serbia,,2020-08-03,0,2,0,1,0,0,0,1,0,1,1,1
0,Serbia,,2020-08-04,1,2,0,0,1,2,1,3,0,1,0,0
0,South Sudan,,2020-08-01,2,0,1,3,1,0,0,3,1,0,0,1
0,South Sudan,,2020-08-02,0,0,1,3,0,1,0,0,0,0,0,3
0,South Sudan,,2020-08-03,2,2,1,0,0,1,0,0,0,1,1,2
0,South Sudan,,2020-08-04,0,1,1,1,1,0,0,1,1,1,1,1
0,Suriname,,2020-08-01,1,0,0,1,0,2,0,3,1,2,1,3
0,Suriname,,2020-08-02,0,1,1,3,1,0,1,3,0,2,1,2
0,Suriname,,2020-08-03,0,0,0,1,1,0,1,3,1,0,1,0
0,Suriname,,2020-08-04,2,2,1,1,0,1,0,0,0,2,0,3
0,Slovak Republic,,2020-08-01,2,0,0,0,0,0,0,1,0,2,1,0
0,Slovak Republic,,2020-08-02,2,0,0,3,1,1,1,0,1,2,1,2
0,Slovak Republic,,2020-08-03,0,1,1,3,0,0,0,2,0,2,1,0
0,Slovak Republic,,2020-08-04,0,2,1,3,0,0,0,0,0,2,0,2
0,Slovenia,,2020-08-01,0,1,0,2,0,2,0,2,0,2,0,3
0,Slovenia,,2020-08-02,0,2,1,3,0,0,1,1,1,1,1,2
0,Slovenia,,2020-08-03,2,1,0,1,1,1,0,3,1,2,0,2
0,Slovenia,,2020-08-04,0,1,0,1,0,0,1,1,0,0,1,3
0,Sweden,,2020-08-01,2,1,1,3,1,0,1,0,0,2,0,3
0,Sweden,,2020-08-02,1,1,0,1,0,2,0,1,0,2,1,2
0,Sweden,,2020-08-03,2,2,0,0,0,1,1,1,1,0,1,2
0,Sweden,,2020-08-04,2,0,1,1,1,2,0,3,1,2,0,1
0,Eswatini,,2020-08-01,2,1,1,2,0,2,1,3,1,1,0,2
0,Eswatini,,2020-08-02,2,2,0,2,1,1,0,1,0,1,1,1
0,Eswatini,,2020-08-03,1,2,0,2,0,0,0,2,1,2,0,2
0,Eswatini,,2020-08-04,0,2,1,0,1,1,1,1,0,1,0,2
0,Seychelles,,2020-08-01,0,2,1,3,0,2,0,0,1,0,1,0
0,Seychelles,,2020-08-02,1,1,0,2,0,1,1,1,1,2,0,3
0,Seychelles,,2020-08-03,0,0,0,3,1,1,0,3,0,2,1,3
0,Seychelles,,2020-08-04,1,0,0,1,0,1,1,0,0,1,1,2
0,Syria,,2020-08-01,0,1,0,1,1,0,1,3,1,0,1,0
0,Syria,,2020-08-02,1,0,1,3,0,1,1,0,1,0,1,3
0,Syria,,2020-08-03,2,0,1,0,0,2,1,1,0,0,0,1
0,Syria,,2020-08-04,1,0,0,3,0,1,0,1,1,0,1,0
0,Chad,,2020-08-01,2,1,0,1,1,2,1,1,0,0,1,0
0,Chad,,2020-08-02,0,2,1,0,1,2,1,1,0,2,1,2
0,Chad,,2020-08-03,0,2,0,3,0,2,1,2,1,0,0,0
0,Chad,,2020-08-04,0,1,0,2,0,1,1,0,1,0,0,2
0,Togo,,2020-08-01,0,0,1,0,1,1,1,3,0,0,1,3
0,Togo,,2020-08-02,2,0,0,3,0,2,0,2,1,0,0,3
0,Togo,,2020-08-03,0,0,1,1,0,0,1,0,1,0,1,2
0,Togo,,2020-08-04,1,1,1,3,0,1,1,0,0,2,1,0
0,Thailand,,2020-08-01,0,0,1,0,0,0,0,0,0,1,1,1
0,Thailand,,2020-08-02,2,0,0,1,1,2,1,2,0,1,1,3
0,Thailand,,2020-08-03,1,2,1,2,0,2,1,3,1,1,1,3
0,Thailand,,2020-08-04,2,2,0,3,0,2,0,1,1,0,0,1
0,Tajikistan,,2020-08-01,2,1,0,0,0,2,0,3,0,1,0,2
0,Tajikistan,,2020-08-02,2,1,0,0,1,2,1,1,1,2,1,1
0,Tajikistan,,2020-08-03,1,2,1,0,0,2,1,2,0,0,0,2
0,Tajikistan,,2020-08-04,2,0,1,2,1,0,0,3,0,1,1,0
0,Timor-Leste,,2020-08-01,2,0,0,3,0,1,0,3,0,2,0,1
0,Timor-Leste,,2020-08-02,1,0,0,1,0,0,0,3,1,2,1,0
0,Timor-Leste,,2020-08-03,1,0,1,0,0,1,0,0,0,0,1,2
0,Timor-Leste,,2020-08-04,0,2,1,3,1,2,0,2,0,1,1,0
0,Trinidad and Tobago,,2020-08-01,0,0,0,1,0,1,1,1,1,0,1,2
0,Trinidad and Tobago,,2020-08-02,1,1,0,1,0,1,0,1,1,0,0,3
0,Trinidad and Tobago,,2020-08-03,2,0,1,0,0,1,0,1,1,0,1,0
0,Trinidad and Tobago,,2020-08-04,0,2,0,1,1,0,0,2,0,0,0,0
0,Tunisia,,2020-08-01,1,0,0,0,0,1,0,1,0,1,1,1
0,Tunisia,,2020-08-02,0,1,0,2,1,2,1,1,0,0,0,3
0,Tunisia,,2020-08-03,0,0,0,0,1,0,1,1,0,2,0,2
0,Tunisia,,2020-08-04,0,2,0,1,1,1,0,0,0,1,0,1
0,Turkey,,2020-08-01,2,0,1,0,0,1,1,1,0,2,0,3
0,Turkey,,2020-08-02,2,2,1,0,0,2,1,0,1,0,1,0
0,Turkey,,2020-08-03,2,0,1,3,0,1,0,2,1,2,0,0
0,Turkey,,2020-08-04,2,2,0,0,1,2,1,2,1,2,1,3
0,Taiwan,,2020-08-01,2,2,1,2,0,2,0,1,1,0,1,3
0,Taiwan,,2020-08-02,0,0,0,0,0,1,1,2,1,2,1,1
0,Taiwan,,2020-08-03,0,2,1,0,1,0,0,1,0,0,0,3
0,Taiwan,,2020-08-04,2,1,1,1,0,0,1,3,0,1,1,2
0,Tanzania,,2020-08-01,1,0,0,3,1,2,1,0,1,0,0,3
0,Tanzania,,2020-08-02,1,1,0,1,1,0,1,2,1,1,0,2
0,Tanzania,,2020-08-03,2,1,1,1,0,2,0,0,0,0,1,0
0,Tanzania,,2020-08-04,0,0,1,3,1,0,1,0,0,2,1,1
0,Uganda,,2020-08-01,1,0,1,0,1,1,1,0,0,1,1,3
0,Uganda,,2020-08-02,1,1,0,1,1,1,1,1,0,2,1,2
0,Uganda,,2020-08-03,0,1,1,2,1,1,1,2,0,0,0,0
0,Uganda,,2020-08-04,1,1,1,2,0,1,1,2,0,0,0,1
0,Ukraine,,2020-08-01,2,0,1,2,1,1,1,3,1,0,1,0
